source_name,author,date,title,description,content,label,tesla_related,title_desc,title_label,title_score,content_label,content_score,description_label,description_score,title_desc_label,title_desc_score
The Times of India,ET Online,9/14/2023,'Not for sale': Taiwan Foreign Min Joseph Wu rejects Elon Musk's assertion of Chinese sovereignty,"Elon Musk has caused controversy by referring to Taiwan as an ""integral part of China"" during a summit in Los Angeles. Taiwan's Foreign Minister, Joseph Wu, responded firmly, stating that Taiwan is ""not for sale."" The status of Taiwan has long been disputed, ","Elon Musk, the owner of various tech enterprises, including Tesla and X (formerly Twitter), has caused a stir by referring to Taiwan as an ""integral part of China."" The remarks were made during the A [+2078 chars]",negative,no,"'Not for sale': Taiwan Foreign Min Joseph Wu rejects Elon Musk's assertion of Chinese sovereignty Elon Musk has caused controversy by referring to Taiwan as an ""integral part of China"" during a summit in Los Angeles. Taiwan's Foreign Minister, Joseph Wu, responded firmly, stating that Taiwan is ""not for sale."" The status of Taiwan has long been disputed, ",negative,0.6268095970153809,neutral,0.5682418346405029,neutral,0.5297581553459167,negative,0.6818276643753052
The Jerusalem Post,By TOVAH LAZAROFF AND ZVIKA KLEIN,9/14/2023,Netanyahu to ask Musk to invest in Israel during California meeting,The Musk meeting is also likely to raise eyebrows as the owner of X is under fire for lax company policies which allow for the dissemination of antisemitism on the platform.,"Prime Minister Benjamin Netanyahu is expected to ask Elon Musk to invest in Israel when he meets the billionaire maverick owner of X, formerly known as Twitter, in California next week, The Jerusalem [+3040 chars]",neutral,yes,Netanyahu to ask Musk to invest in Israel during California meeting The Musk meeting is also likely to raise eyebrows as the owner of X is under fire for lax company policies which allow for the dissemination of antisemitism on the platform.,neutral,0.9062621593475342,neutral,0.9150464534759521,negative,0.9359802603721619,negative,0.9241135120391846
Business Insider,George Glover,9/14/2023,Billionaire investor Ron Baron says Elon Musk's Tesla could hit a $4 trillion valuation - and reveals a $1 billion SpaceX stake,"Tesla's market cap could grow between four- and fivefold by the end of the decade, the billionaire investor said Tuesday.","Ron Baron and Elon Musk.Associated Press via Business Wire
<ul>
<li>Tesla's valuation could grow between four- and fivefold between now and 2030, according to Ron Baron.</li>
<li>""In the funds that  [+2210 chars]",positive,yes,"Billionaire investor Ron Baron says Elon Musk's Tesla could hit a $4 trillion valuation - and reveals a $1 billion SpaceX stake Tesla's market cap could grow between four- and fivefold by the end of the decade, the billionaire investor said Tuesday.",neutral,0.672152578830719,positive,0.7363836765289307,positive,0.8180335164070129,positive,0.7986627221107483
Newsweek,Ryan Smith,9/14/2023,Elon Musk Weighs in on Bill Maher's Return to Air Without Writers,"The comedian and host has announced his decision to bring his HBO show ""Real Time With Bill Maher"" back to screens, despite the ongoing writers' strike.","Elon Musk has shared his thoughts on Bill Maher's announcement that his HBO show, Real Time With Bill Maher, will be returning to screens without writers amid the ongoing strike in Hollywood.
Maher  [+4880 chars]",neutral,no,"Elon Musk Weighs in on Bill Maher's Return to Air Without Writers The comedian and host has announced his decision to bring his HBO show ""Real Time With Bill Maher"" back to screens, despite the ongoing writers' strike.",neutral,0.8634897470474243,negative,0.8998687267303467,negative,0.8374699950218201,negative,0.8209676742553711
Breitbart News,"John Hayward, John Hayward",9/14/2023,Vladimir Putin Praises Elon Musk as Outstanding Person and 'Talented Businessman,Russian leader Vladimir Putin took a moment to praise Elon Musk on Tuesday while attending the Eastern Economic Forum in Vladivostok.,"Russian leader Vladimir Putin took a moment to praise Elon Musk Tesla and SpaceX founder on Tuesday while attending the Eastern Economic Forum in Vladivostok.
Musks recently disclosed decision to de [+3372 chars]",positive,no,Vladimir Putin Praises Elon Musk as Outstanding Person and 'Talented Businessman Russian leader Vladimir Putin took a moment to praise Elon Musk on Tuesday while attending the Eastern Economic Forum in Vladivostok.,positive,0.9087864756584167,neutral,0.7988656163215637,neutral,0.7641410827636719,positive,0.7465928196907043
Fortune,Steve Mollman,9/14/2023,"Elon Musk is a drama addict who doesnt like to coast, says biographerand its a big reason he bought Twitter","Tesla CEO Elon Musk would rather keep taking risks than savor things, says biographer Walter Isaacson.","Elon Musk isnt one to sit on his laurels. The billionaire Tesla CEO and worlds richest person could have retired long ago, but instead hes leading six companies and shaking up industries along the wa [+3896 chars]",neutral,yes,"Elon Musk is a drama addict who doesnt like to coast, says biographerand its a big reason he bought Twitter Tesla CEO Elon Musk would rather keep taking risks than savor things, says biographer Walter Isaacson.",neutral,0.9273120164871216,neutral,0.9233382344245911,neutral,0.9118545055389404,neutral,0.9163861274719238
Newsweek,Max Abrahms,9/14/2023,They're Calling Elon Musk a Traitor for Believing What Biden Did Just a Few Months Ago | Opinion,What happened to Elon Musk this past week showcases how completely unhinged and dangerous U.S. policy to Ukraine has become.,What happened to Elon Musk this past week showcases how completely unhinged and dangerous U.S. policy to Ukraine has become. The condemnation began when the Washington Post published excerpts from a  [+6207 chars],neutral,no,They're Calling Elon Musk a Traitor for Believing What Biden Did Just a Few Months Ago | Opinion What happened to Elon Musk this past week showcases how completely unhinged and dangerous U.S. policy to Ukraine has become.,neutral,0.506477952003479,negative,0.7259737849235535,negative,0.8547021150588989,negative,0.8458573222160339
Next Big Future,Brian Wang,9/15/2023,Tesla Breakthrough 3D Printing With Sand For Single Piece Casting of Complex Underbody,Reuters reports that Tesla has combined a series of innovations to make a technological breakthrough for single casting of the complex underbody of the car. Tesla already can gigacast the front and the rear of its cars. This would mean a further reduction in ,Reuters reports that Tesla has combined a series of innovations to make a technological breakthrough for single casting of the complex underbody of the car. Tesla already can gigacast the front and t [+3339 chars],positive,yes,Tesla Breakthrough 3D Printing With Sand For Single Piece Casting of Complex Underbody Reuters reports that Tesla has combined a series of innovations to make a technological breakthrough for single casting of the complex underbody of the car. Tesla already can gigacast the front and the rear of its cars. This would mean a further reduction in ,neutral,0.8054713010787964,positive,0.7733751535415649,positive,0.7799776792526245,positive,0.785026490688324
ABC News (AU),Norman Hermant,9/15/2023,I rented a Tesla for a month. It was a giant pain in the a***,"A major car rental company was renting Teslas out for about one-third the cost of a petrol car. We figured, how different could it be?","My wife and I decided to rent a Tesla on a visit to Canada last month. A major car rental company was renting them for about one-third the cost of a petrol car. We figured, how different could it be? [+4892 chars]",negative,yes,"I rented a Tesla for a month. It was a giant pain in the a*** A major car rental company was renting Teslas out for about one-third the cost of a petrol car. We figured, how different could it be?",neutral,0.47711190581321716,neutral,0.9320946931838989,neutral,0.9270157217979431,neutral,0.9101783633232117
Fortune,Chloe Taylor,9/15/2023,"Taiwan hits out at Elon Musk over his China comments. Listen up, Taiwan is certainly not for sale",Tesla CEO Musk labeled self-ruled Taiwan an integral part of China.,"Elon Musk has landed himself at the center of yet another geopolitical controversy after angering a top Taiwanese politician.Speaking via teleconference at Los Angeless All-In Summit this week, Musk  [+4213 chars]",negative,no,"Taiwan hits out at Elon Musk over his China comments. Listen up, Taiwan is certainly not for sale Tesla CEO Musk labeled self-ruled Taiwan an integral part of China.",neutral,0.6417543888092041,negative,0.8812372088432312,neutral,0.8817794919013977,neutral,0.6560422778129578
Breitbart News,"Frances Martel, Frances Martel",9/15/2023,Exclusive  Uyghur Leader: Elon Musk's Support of Chinese Genocide 'an Ethical Catastrophe',"Social media personality Elon Musk's reported defense of the Chinese government's ongoing genocide in East Turkistan is an ""ethical catastrophe,"" Salih Hudayar, the prime minister of the East Turkistan Government in Exile, told Breitbart News on Friday.","Social media personality Elon Musks reported defense of the Chinese governments ongoing genocide in East Turkistan is an ethical catastrophe, Salih Hudayar, the prime minister of the East Turkist [+6751 chars]",negative,no,"Exclusive  Uyghur Leader: Elon Musk's Support of Chinese Genocide 'an Ethical Catastrophe' Social media personality Elon Musk's reported defense of the Chinese government's ongoing genocide in East Turkistan is an ""ethical catastrophe,"" Salih Hudayar, the prime minister of the East Turkistan Government in Exile, told Breitbart News on Friday.",neutral,0.5849781632423401,negative,0.6418102979660034,negative,0.853866457939148,neutral,0.5263644456863403
