source_name,author,date,title,description,content,title_label,title_score,content_label,content_score,description_label,description_score
Business Insider,"Pete Syme,Grace Dean",2023-09-13,"During stressful periods at work and in his personal life, Elon Musk would stay awake at night and vomit. He says working so hard has 'taken its toll.'","Elon Musk struggled with stomach issues during challenging periods in his career and relationships, Walter Isaacson wrote.","Elon Musk.Jim Watson/Getty Images
<ul><li>Walter Isaacson's biography ""Elon Musk"" reveals the billionaire's struggles with stress.</li><li>Musk's partners have described him staying up all night and… [+3194 chars]",negative,0.8583655953407288,neutral,0.8449689149856567,neutral,0.697850227355957
Business Insider,Brent D. Griffiths,2023-09-13,Elon Musk told biographer that Trump is 'the world champion of bullshit',"According to Walter Isaacson's biography, Musk approached Trump's election with cautious optimism that later vanished in the face of ""buffoonery.""","Tesla CEO Elon MuskChesnot/Getty Images
<ul>
<li>Elon Musk told his biographer that he's ""not Trump's fan.""</li>
<li>Musk, according to Walter Isaacson's new book, also called the former president ""… [+1974 chars]",neutral,0.8376086354255676,neutral,0.7638983726501465,negative,0.6070228815078735
Business Insider,"Polly Thompson,Grace Dean",2023-09-13,"Elon Musk once caught malaria on safari and was 'hours from death,' book says",Walter Isaacson's new biography of Elon Musk gives more insight into why the Tesla and SpaceX billionaire seems to dislike taking time off.,"Elon Musk did take some time off in July 2022 when he visited the Greek island of Mykonos.MEGA/GC/Getty Images
<ul><li>Walter Isaacson's biography of Elon Musk shines new light on the world's riches… [+4228 chars]",neutral,0.7820215821266174,positive,0.6250458359718323,neutral,0.9164615273475647
Ars Technica,Jonathan M. Gitlin,2023-09-13,Feds open up $100 million funding for EV charger reliability grants,The first round of funds will go to repairing or replacing current infrastructure.,"Enlarge/ Electrify America promised a lot when it first arrived, but now it mostly promises frustration and broken hardware.
22 with 
On Wednesday the Joint Office of Energy and Transportation anno… [+1830 chars]",positive,0.7108557224273682,neutral,0.7067920565605164,neutral,0.8550860285758972
Fortune,"Anna Edgerton, Bloomberg",2023-09-13,Elon Musk tells senators AI is a double-edged sword that can do good—but also destroy civilization,"Musk, the CEO Tesla, told senators they shouldn’t be worried about self-driving cars, but instead should focus their concerns on what he called deeper AI.","Elon Musk called artificial intelligence a double-edged sword, telling US senators Wednesday that the technology can be a tremendous source for good but warning about risks to civilization, according… [+1029 chars]",neutral,0.9003939032554626,neutral,0.7502462863922119,neutral,0.8102467060089111
Business Insider,Charles R. Davis,2023-09-13,Elon Musk's control of Starlink gives him unchecked power over elected governments,There is a growing consensus that one unelected man should not decide what is or is not a legitimate military target.,"Chesnot/Getty Images
<ul>
<li>Elon Musk's control over Starlink is in the spotlight after he thwarted a Ukrainian attack.</li>
<li>Musk says he vetoed a 2022 strike on Russia's Black Sea Fleet over … [+7893 chars]",neutral,0.8981497287750244,negative,0.7611340284347534,neutral,0.7193348407745361
ABC News,"MARY CLARE JALONICK Associated Press, MATT O'BRIEN Associated Press",2023-09-13,"In closed forum, tech titans to give senators advice on artificial intelligence",Senate Majority Leader Chuck Schumer has been talking for several months about accomplishing a potentially impossible task: Passing bipartisan legislation within the next year that both encourages the rapid development of artificial intelligence and al...,WASHINGTON -- Senate Majority Leader Chuck Schumer has been talking for months about accomplishing a potentially impossible task: Passing bipartisan legislation within the next year that both encoura… [+7999 chars],neutral,0.9134593605995178,neutral,0.7298793196678162,neutral,0.6035968661308289
The Verge,Andrew J. Hawkins,2023-09-13,Google adds Prime Video and bunch of other stuff to cars with native Android software,"Google announced a slew of new features for cars with Google built-in and Android Auto users, including Prime Video, WebEx, and Zoom.","Google adds Prime Video and bunch of other stuff to cars with native Android software
Google adds Prime Video and bunch of other stuff to cars with native Android software
 / Android Auto users, as… [+3461 chars]",neutral,0.8964463472366333,neutral,0.9290539026260376,neutral,0.7260404825210571
Business Insider,Phil Rosen,2023-09-13,Tesla is the most shorted stock in the market - and investors have bet against it more than any other name for 3 straight months,"Elon Musk's EV maker topped the list of most shorted US large-cap stocks for a third consecutive month in August, a new report showed.","Tesla CEO Elon Musk.Yichuan Cao/NurPhoto via Getty Images
<ul>
<li>Tesla was the most shorted US large-cap stock for the third consecutive month in August, securities firm Hazeltree said.</li>
<li>C… [+1781 chars]",neutral,0.750264585018158,negative,0.8694214820861816,positive,0.918393611907959
ABC News,"MARY CLARE JALONICK Associated Press, MATT O'BRIEN Associated Press",2023-09-13,"In closed forum, tech titans to give senators advice on artificial intelligence",Senate Majority Leader Chuck Schumer has been talking for several months about accomplishing a potentially impossible task: Passing bipartisan legislation within the next year that both encourages the rapid development of artificial intelligence and al...,WASHINGTON -- Senate Majority Leader Chuck Schumer has been talking for months about accomplishing a potentially impossible task: Passing bipartisan legislation within the next year that both encoura… [+7999 chars],neutral,0.9134593605995178,neutral,0.7298793196678162,neutral,0.6035968661308289
ABC News,BARBARA ORTUTAY AP technology writer,2023-09-13,US says Elon Musk should not be immune to testifying about the former Twitter,The U.S. government says the former Twitter’s request to end oversight of its data privacy and security practices is “meritless” and owner Elon Musk should not be immune to testifying about the company since he has “first-hand knowledge” of the conduct...,The U.S. government says the former Twitter's request to end oversight of its data privacy and security practices is meritless and owner Elon Musk should not be immune to testifying about the company… [+3634 chars],neutral,0.8897557854652405,negative,0.6655520796775818,negative,0.6952948570251465
Wired,Caitlin Harrington,2023-09-13,Autoworkers Prepare to Strike for a Place in the EV Future,"Some 150,000 US autoworkers are poised to strike this week for better pay and pledges that green jobs won’t be worse jobs.","Like GM, Ford and Stellantis have launched their own joint EV battery ventures with South Korean electronics companies. The UAW says the new businesses are offering jobs with lower pay and safety pro… [+3168 chars]",negative,0.7341567873954773,neutral,0.41237685084342957,negative,0.8880934119224548
News.com.au,Lexie Cartwright,2023-09-13,Elon Musk shares photo of Amber Heard,Elon Musk has shared a private photo he took of Amber Heard while they were dating.,"Elon Musk has shared a private photo he took of Amber Heard while they were dating.
The Tesla founder’s controversial new biography Elon Musk, which was released with a flurry of headline-making lin… [+2886 chars]",neutral,0.9392780661582947,neutral,0.8971134424209595,neutral,0.9180667400360107
NBC News,Brian Cheung,2023-09-13,Why the United Auto Workers want big raises,"Days ahead of a potential strike, the United Auto Workers’ standoff with the “Big Three” U.S. automakers—GM, Ford and Stellantis—revolves heavily around pay.","The United Auto Workers standoff with the Big Three U.S. automakers General Motors, Ford and Chrysler maker Stellantis isnt all about money, but much of it is.
With up to 146,000 workers threatening… [+6754 chars]",neutral,0.9172671437263489,negative,0.9223816990852356,negative,0.9355016946792603
Politico,Steven Overly,2023-09-13,"It’s time to regulate AI like cars and drugs, top Microsoft exec says","Microsoft President Brad Smith will join other tech leaders, including Elon Musk, Mark Zuckerberg and Sam Altman, at an artificial intelligence forum today hosted by Senate Majority Leader Chuck Schumer.","With Congress in a flurry of hearings on AI this week, Smith is among the tech leaders expected at a closed-door session with Senate Majority Leader Chuck Schumer on Wednesday, along with Elon Musk o… [+3468 chars]",neutral,0.9069124460220337,neutral,0.914128303527832,neutral,0.931958019733429
Business Insider,Tim Levin,2023-09-13,"Mercedes-Benz's $100,000 electric SUV is an awesome Tesla rival — but its blob-like looks aren't for everyone",The Mercedes EQE SUV is an awesome alternative to Tesla's Model X with controversial style.,"The 2023 Mercedes-Benz EQE SUV brings a luxurious interior and awe-inspiring driving tech. Tim Levin/Insider
<ul><li>I drove Mercedes-Benz's new electric SUV: the EQE SUV. </li><li>It costs $77,900 … [+5110 chars]",neutral,0.8089896440505981,neutral,0.7782434225082397,neutral,0.7692376375198364
Business Insider,Insider Inc.,2023-09-13,"Elon Musk, Mark Zuckerberg, Bill Gates and other tech names head to Washington for a closed-door meeting on policing AI","Some of the biggest tech leaders in the world, like Elon Musk and Mark Zuckerberg, gathered in Washington to discuss ways to potentially police AI.","Elon Musk, speaking outside the ""AI Insight Forum"" in Washington on Wednesday. He and other tech leaders were discussing artificial intelligence and possible government regulation.Photo by Nathan How… [+3864 chars]",neutral,0.9270383715629578,neutral,0.9167688488960266,neutral,0.848802387714386
